"zip","name","emp_nf","emp","qp1_nf","qp1","ap_nf","ap","est","city","stabbr","cty_name"
"72081","JUDSONIA, AR","G",504,"G",4379,"G",20096,59,"JUDSONIA","AR","WHITE"
"72082","KENSETT, AR","H",185,"H",1881,"H",9104,18,"KENSETT","AR","WHITE"
"72083","KEO, AR","J",4,"G",21,"H",121,4,"KEO","AR","LONOKE"
"72084","LEOLA, AR","H",253,"H",3154,"H",12561,13,"LEOLA","AR","GRANT"
"72086","LONOKE, AR","G",2734,"H",22858,"H",82910,176,"LONOKE","AR","LONOKE"
"72087","LONSDALE, AR","H",177,"G",1307,"G",5230,23,"LONSDALE","AR","GARLAND"
"72088","FAIRFIELD BAY, AR","G",371,"G",2022,"H",8603,34,"FAIRFIELD BAY","AR","VAN BUREN"
"72089","BRYANT, AR","H",217,"G",1315,"G",5740,14,"BRYANT","AR","SALINE"
"72099","LITTLE ROCK AIR FORCE BASE, AR","J",358,"J",7634,"J",26878,34,"LITTLE ROCK AIR FORCE BASE","AR","PULASKI"
"72101","MC CRORY, AR","G",475,"G",3634,"G",14292,66,"MC CRORY","AR","WOODRUFF"
"72102","MC RAE, AR","H",81,"H",863,"H",2487,19,"MC RAE","AR","WHITE"
"72103","MABELVALE, AR","H",1489,"G",16901,"G",68733,141,"MABELVALE","AR","SALINE"
"72104","MALVERN, AR","G",5427,"G",52018,"G",220610,406,"MALVERN","AR","HOT SPRING"
"72105","JONES MILL, AR","H",86,"H",1729,"H",5804,4,"JONES MILL","AR","HOT SPRING"
"72106","MAYFLOWER, AR","G",573,"H",4642,"H",20113,79,"MAYFLOWER","AR","FAULKNER"
"72107","MENIFEE, AR","J",8,"J",46,"J",425,3,"MENIFEE","AR","CONWAY"
"72110","MORRILTON, AR","G",3962,"G",40237,"G",167407,299,"MORRILTON","AR","CONWAY"
"72111","MOUNT VERNON, AR","H",113,"J",5151,"J",21535,17,"MOUNT VERNON","AR","FAULKNER"
"72112","NEWPORT, AR","G",3472,"G",33874,"G",137275,269,"NEWPORT","AR","JACKSON"
"72113","MAUMELLE, AR","G",9153,"G",95933,"G",391019,645,"MAUMELLE","AR","PULASKI"
"72114","NORTH LITTLE ROCK, AR","G",7114,"G",83604,"G",317172,471,"NORTH LITTLE ROCK","AR","PULASKI"
"72115","NORTH LITTLE ROCK, AR","J",86,"J",1042,"J",4483,9,"NORTH LITTLE ROCK","AR","PULASKI"
"72116","NORTH LITTLE ROCK, AR","G",8398,"G",60883,"G",238148,662,"NORTH LITTLE ROCK","AR","PULASKI"
"72117","NORTH LITTLE ROCK, AR","G",14943,"G",183395,"G",755808,580,"NORTH LITTLE ROCK","AR","PULASKI"
"72118","NORTH LITTLE ROCK, AR","G",5216,"G",60628,"G",242034,393,"NORTH LITTLE ROCK","AR","PULASKI"
"72119","NORTH LITTLE ROCK, AR","H",127,"H",1278,"H",5710,7,"NORTH LITTLE ROCK","AR","PULASKI"
"72120","SHERWOOD, AR","G",6728,"G",69620,"G",270942,546,"SHERWOOD","AR","PULASKI"
"72121","PANGBURN, AR","G",79,"H",555,"H",2488,27,"PANGBURN","AR","WHITE"
"72122","PARON, AR","J",52,"J",512,"J",2142,13,"PARON","AR","SALINE"
"72123","PATTERSON, AR","J",21,"J",280,"J",1231,6,"PATTERSON","AR","WOODRUFF"
"72124","NORTH LITTLE ROCK, AR","G",24,"J",140,"G",639,8,"NORTH LITTLE ROCK","AR","PULASKI"
"72125","PERRY, AR","H",32,"H",236,"H",887,5,"PERRY","AR","PERRY"
"72126","PERRYVILLE, AR","H",515,"H",3615,"H",15558,64,"PERRYVILLE","AR","PERRY"
"72127","PLUMERVILLE, AR","J",451,"H",4645,"H",19153,35,"PLUMERVILLE","AR","CONWAY"
"72128","POYEN, AR","J",22,"H",118,"H",494,7,"POYEN","AR","GRANT"
"72129","PRATTSVILLE, AR","G",241,"G",2336,"G",9874,20,"PRATTSVILLE","AR","GRANT"
"72130","PRIM, AR","G",25,"G",85,"H",327,6,"PRIM","AR","CLEBURNE"
"72131","QUITMAN, AR","G",417,"G",3904,"G",18305,74,"QUITMAN","AR","CLEBURNE"
"72132","REDFIELD, AR","G",287,"J",4700,"J",17716,39,"REDFIELD","AR","JEFFERSON"
"72134","ROE, AR","H",31,"G",386,"G",1869,8,"ROE","AR","MONROE"
"72135","ROLAND, AR","H",249,"G",2396,"G",12357,66,"ROLAND","AR","PULASKI"
"72136","ROMANCE, AR","G",26,"G",218,"G",1024,15,"ROMANCE","AR","WHITE"
"72137","ROSE BUD, AR","G",158,"G",1000,"G",4702,43,"ROSE BUD","AR","WHITE"
"72140","SAINT CHARLES, AR","J",7,"H",141,"H",487,6,"SAINT CHARLES","AR","ARKANSAS"
"72142","SCOTT, AR","H",230,"H",2022,"G",8490,40,"SCOTT","AR","PULASKI"
"72143","SEARCY, AR","G",17978,"G",161922,"G",677973,1016,"SEARCY","AR","WHITE"
"72145","SEARCY, AR","H",109,"H",1037,"H",5015,21,"SEARCY","AR","WHITE"
"72149","SEARCY, AR","J",112,"J",716,"G",3549,13,"SEARCY","AR","WHITE"
"72150","SHERIDAN, AR","G",3001,"G",29042,"G",118173,229,"SHERIDAN","AR","GRANT"
"72152","SHERRILL, AR","J",56,"H",557,"H",3000,9,"SHERRILL","AR","JEFFERSON"
"72153","SHIRLEY, AR","H",83,"H",532,"H",2365,28,"SHIRLEY","AR","VAN BUREN"
"72156","SOLGOHACHIA, AR","J",19,"J",96,"J",391,7,"SOLGOHACHIA","AR","CONWAY"
"72157","SPRINGFIELD, AR","G",87,"G",658,"H",2900,24,"SPRINGFIELD","AR","CONWAY"
"72160","STUTTGART, AR","G",7058,"G",67414,"G",283257,326,"STUTTGART","AR","ARKANSAS"
"72164","SWEET HOME, AR","H",33,"J",277,"J",954,4,"SWEET HOME","AR","PULASKI"
"72167","TRASKWOOD, AR","J",16,"G",103,"G",489,8,"TRASKWOOD","AR","SALINE"
"72170","ULM, AR","J",9,"H",43,"H",175,3,"ULM","AR","PRAIRIE"
"72173","VILONIA, AR","G",660,"G",4336,"G",19622,125,"VILONIA","AR","FAULKNER"
"72176","WARD, AR","H",247,"H",1906,"H",8270,50,"WARD","AR","LONOKE"
"72181","WOOSTER, AR","G",37,"J",345,"J",1426,5,"WOOSTER","AR","FAULKNER"
"72183","WRIGHTSVILLE, AR","J",14,"J",91,"J",337,3,"WRIGHTSVILLE","AR","PULASKI"
"72190","NORTH LITTLE ROCK, AR","J",12,"H",110,"H",533,5,"NORTH LITTLE ROCK","AR","PULASKI"
"72199","NORTH LITTLE ROCK, AR","J",65,"H",497,"H",1738,6,"NORTH LITTLE ROCK","AR","PULASKI"
"72201","LITTLE ROCK, AR","G",18130,"G",395486,"G",1319108,1020,"LITTLE ROCK","AR","PULASKI"
"72202","LITTLE ROCK, AR","G",16395,"G",226393,"G",835222,544,"LITTLE ROCK","AR","PULASKI"
"72203","LITTLE ROCK, AR","G",1008,"G",13017,"G",46783,37,"LITTLE ROCK","AR","PULASKI"
"72204","LITTLE ROCK, AR","G",10025,"G",103832,"H",428057,613,"LITTLE ROCK","AR","PULASKI"
"72205","LITTLE ROCK, AR","G",32639,"G",525205,"G",2184958,1156,"LITTLE ROCK","AR","PULASKI"
"72206","LITTLE ROCK, AR","G",11985,"G",155994,"G",604669,510,"LITTLE ROCK","AR","PULASKI"
"72207","LITTLE ROCK, AR","G",3544,"G",32939,"G",134808,417,"LITTLE ROCK","AR","PULASKI"
"72209","LITTLE ROCK, AR","G",12896,"G",134024,"G",542924,749,"LITTLE ROCK","AR","PULASKI"
"72210","LITTLE ROCK, AR","G",3965,"G",33783,"G",138767,317,"LITTLE ROCK","AR","PULASKI"
"72211","LITTLE ROCK, AR","G",18006,"G",216303,"G",854285,1032,"LITTLE ROCK","AR","PULASKI"
"72212","LITTLE ROCK, AR","G",9341,"H",146161,"H",600577,558,"LITTLE ROCK","AR","PULASKI"
"72214","LITTLE ROCK, AR","J",44,"J",239,"J",840,8,"LITTLE ROCK","AR","PULASKI"
"72215","LITTLE ROCK, AR","G",60,"H",1426,"J",6373,11,"LITTLE ROCK","AR","PULASKI"
"72216","LITTLE ROCK, AR","G",78,"G",521,"G",2110,12,"LITTLE ROCK","AR","PULASKI"
"72217","LITTLE ROCK, AR","J",109,"H",1584,"H",6564,12,"LITTLE ROCK","AR","PULASKI"
"72219","LITTLE ROCK, AR","J",248,"H",2683,"H",10579,11,"LITTLE ROCK","AR","PULASKI"
"72221","LITTLE ROCK, AR","G",176,"G",3773,"G",11065,27,"LITTLE ROCK","AR","PULASKI"
"72222","LITTLE ROCK, AR","J",32,"H",499,"H",2799,6,"LITTLE ROCK","AR","PULASKI"
"72223","LITTLE ROCK, AR","G",10124,"H",185730,"G",610469,765,"LITTLE ROCK","AR","PULASKI"
"72225","LITTLE ROCK, AR","G",3,"G",24,"H",158,5,"LITTLE ROCK","AR","PULASKI"
"72227","LITTLE ROCK, AR","H",4104,"H",31168,"H",132873,309,"LITTLE ROCK","AR","PULASKI"
"72231","LITTLE ROCK, AR","G",95,"G",1020,"H",7189,8,"LITTLE ROCK","AR","PULASKI"
"72301","WEST MEMPHIS, AR","G",9839,"G",90257,"G",345674,529,"WEST MEMPHIS","AR","CRITTENDEN"
"72303","WEST MEMPHIS, AR","H",376,"J",3525,"H",16692,19,"WEST MEMPHIS","AR","CRITTENDEN"
"72310","ARMOREL, AR","J",1392,"J",39604,"J",137546,12,"ARMOREL","AR","MISSISSIPPI"
"72312","BARTON, AR","J",7,"J",53,"J",174,3,"BARTON","AR","PHILLIPS"
"72315","BLYTHEVILLE, AR","G",6961,"G",94657,"G",363272,413,"BLYTHEVILLE","AR","MISSISSIPPI"
"72316","BLYTHEVILLE, AR","G",810,"H",11720,"H",41941,21,"BLYTHEVILLE","AR","MISSISSIPPI"
"72322","CALDWELL, AR","J",21,"J",64,"J",262,4,"CALDWELL","AR","ST. FRANCIS"
"72324","CHERRY VALLEY, AR","H",114,"G",1013,"G",3965,25,"CHERRY VALLEY","AR","CROSS"
"72326","COLT, AR","G",118,"G",825,"G",3373,20,"COLT","AR","ST. FRANCIS"
"72327","CRAWFORDSVILLE, AR","G",127,"H",1650,"H",6492,14,"CRAWFORDSVILLE","AR","CRITTENDEN"
"72330","DYESS, AR","J",6,"J",14,"H",48,4,"DYESS","AR","MISSISSIPPI"
"72331","EARLE, AR","J",175,"J",1072,"H",3928,21,"EARLE","AR","CRITTENDEN"
"72332","EDMONDSON, AR","G",1,"J",2,"J",31,3,"EDMONDSON","AR","CRITTENDEN"
"72333","ELAINE, AR","G",63,"H",512,"H",2512,17,"ELAINE","AR","PHILLIPS"
"72335","FORREST CITY, AR","G",4821,"G",38455,"G",155208,326,"FORREST CITY","AR","ST. FRANCIS"
"72336","FORREST CITY, AR","J",36,"H",236,"H",1090,12,"FORREST CITY","AR","ST. FRANCIS"
"72342","HELENA, AR","H",1590,"G",16846,"G",68584,123,"HELENA","AR","PHILLIPS"
"72346","HETH, AR","H",43,"H",226,"H",955,8,"HETH","AR","ST. FRANCIS"
"72347","HICKORY RIDGE, AR","J",37,"G",358,"H",1569,7,"HICKORY RIDGE","AR","CROSS"
"72348","HUGHES, AR","G",79,"H",625,"H",2618,22,"HUGHES","AR","ST. FRANCIS"
"72350","JOINER, AR","G",13,"H",214,"H",873,7,"JOINER","AR","MISSISSIPPI"
"72351","KEISER, AR","J",17,"G",79,"G",397,4,"KEISER","AR","MISSISSIPPI"
"72354","LEPANTO, AR","G",258,"H",2796,"H",9844,29,"LEPANTO","AR","POINSETT"
"72355","LEXA, AR","H",81,"H",443,"H",2056,19,"LEXA","AR","PHILLIPS"
"72358","LUXORA, AR","G",26,"G",165,"G",852,9,"LUXORA","AR","MISSISSIPPI"
"72359","MADISON, AR","J",2,"J",10,"H",45,4,"MADISON","AR","ST. FRANCIS"
"72360","MARIANNA, AR","H",901,"H",7504,"H",29083,94,"MARIANNA","AR","LEE"
"72364","MARION, AR","G",3161,"G",23258,"G",108195,237,"MARION","AR","CRITTENDEN"
"72365","MARKED TREE, AR","H",473,"H",5907,"H",19522,48,"MARKED TREE","AR","POINSETT"
"72366","MARVELL, AR","G",300,"G",2251,"G",9706,35,"MARVELL","AR","PHILLIPS"
"72368","MORO, AR","J",37,"H",430,"G",1942,13,"MORO","AR","LEE"
"72370","OSCEOLA, AR","G",4398,"H",50132,"H",211160,158,"OSCEOLA","AR","MISSISSIPPI"
"72372","PALESTINE, AR","G",167,"G",1028,"G",4816,32,"PALESTINE","AR","ST. FRANCIS"
"72373","PARKIN, AR","G",129,"H",1055,"G",4156,20,"PARKIN","AR","CROSS"
"72374","POPLAR GROVE, AR","J",47,"J",415,"H",1745,7,"POPLAR GROVE","AR","PHILLIPS"
"72376","PROCTOR, AR","J",49,"H",871,"H",3620,7,"PROCTOR","AR","CRITTENDEN"
"72384","TURRELL, AR","H",35,"H",180,"G",768,7,"TURRELL","AR","CRITTENDEN"
"72386","TYRONZA, AR","H",22,"J",144,"J",604,9,"TYRONZA","AR","POINSETT"
"72390","WEST HELENA, AR","G",1741,"G",10887,"G",45954,144,"WEST HELENA","AR","PHILLIPS"
"72392","WHEATLEY, AR","G",105,"G",1288,"G",5619,14,"WHEATLEY","AR","ST. FRANCIS"
"72394","WIDENER, AR","G",8,"H",45,"H",203,4,"WIDENER","AR","ST. FRANCIS"
"72395","WILSON, AR","H",251,"G",1772,"G",9411,15,"WILSON","AR","MISSISSIPPI"
"72396","WYNNE, AR","G",3351,"G",28148,"G",110590,315,"WYNNE","AR","CROSS"
"72401","JONESBORO, AR","G",36614,"G",382593,"G",1526191,1760,"JONESBORO","AR","CRAIGHEAD"
"72402","JONESBORO, AR","H",277,"J",3551,"J",15924,13,"JONESBORO","AR","CRAIGHEAD"
"72403","JONESBORO, AR","G",921,"G",10124,"G",40241,51,"JONESBORO","AR","CRAIGHEAD"
"72404","JONESBORO, AR","G",5982,"G",54699,"G",235455,460,"JONESBORO","AR","CRAIGHEAD"
"72405","JONESBORO, AR","J",374,"J",2734,"H",11298,36,"JONESBORO","AR","CRAIGHEAD"
"72410","ALICIA, AR","J",5,"H",48,"G",194,4,"ALICIA","AR","LAWRENCE"
"72411","BAY, AR","H",171,"H",1300,"G",5446,22,"BAY","AR","CRAIGHEAD"
"72412","BEECH GROVE, AR","J",20,"J",114,"H",1006,5,"BEECH GROVE","AR","GREENE"
"72413","BIGGERS, AR","J",22,"H",764,"H",2510,6,"BIGGERS","AR","RANDOLPH"
"72414","BLACK OAK, AR","J",12,"J",268,"J",983,3,"BLACK OAK","AR","CRAIGHEAD"
"72415","BLACK ROCK, AR","H",252,"J",2576,"H",12036,25,"BLACK ROCK","AR","LAWRENCE"
"72416","BONO, AR","G",458,"G",4133,"G",17470,57,"BONO","AR","CRAIGHEAD"
"72417","BROOKLAND, AR","H",392,"G",2584,"H",12427,63,"BROOKLAND","AR","CRAIGHEAD"
"72419","CARAWAY, AR","J",31,"H",140,"H",690,10,"CARAWAY","AR","CRAIGHEAD"
"72421","CASH, AR","H",81,"H",828,"H",3405,6,"CASH","AR","CRAIGHEAD"
"72422","CORNING, AR","G",816,"G",7047,"G",31758,98,"CORNING","AR","CLAY"
"72426","DELL, AR","J",41,"G",923,"H",4211,4,"DELL","AR","MISSISSIPPI"
"72429","FISHER, AR","J",18,"H",175,"H",995,5,"FISHER","AR","POINSETT"
"72430","GREENWAY, AR","J",8,"G",10,"J",38,3,"GREENWAY","AR","CLAY"
"72432","HARRISBURG, AR","G",959,"G",6393,"G",32389,96,"HARRISBURG","AR","POINSETT"
"72433","HOXIE, AR","H",279,"H",2640,"H",11700,42,"HOXIE","AR","LAWRENCE"
"72434","IMBODEN, AR","J",119,"H",754,"H",3625,34,"IMBODEN","AR","LAWRENCE"
"72435","KNOBEL, AR","H",38,"G",343,"G",1575,6,"KNOBEL","AR","CLAY"
"72436","LAFE, AR","G",24,"H",149,"G",754,6,"LAFE","AR","GREENE"
"72437","LAKE CITY, AR","H",326,"H",2482,"H",11522,46,"LAKE CITY","AR","CRAIGHEAD"
"72438","LEACHVILLE, AR","H",185,"G",1572,"G",8132,35,"LEACHVILLE","AR","MISSISSIPPI"
"72440","LYNN, AR","G",46,"H",359,"H",1553,5,"LYNN","AR","LAWRENCE"
"72442","MANILA, AR","H",694,"H",6980,"H",24314,62,"MANILA","AR","MISSISSIPPI"
"72443","MARMADUKE, AR","H",799,"H",10706,"H",34913,23,"MARMADUKE","AR","GREENE"
"72444","MAYNARD, AR","H",50,"H",253,"G",1105,17,"MAYNARD","AR","RANDOLPH"
"72447","MONETTE, AR","H",342,"G",2882,"H",11914,39,"MONETTE","AR","CRAIGHEAD"
"72450","PARAGOULD, AR","H",13943,"H",140515,"H",522181,693,"PARAGOULD","AR","GREENE"
"72451","PARAGOULD, AR","J",329,"H",3008,"H",13164,27,"PARAGOULD","AR","GREENE"
"72454","PIGGOTT, AR","H",1094,"H",7050,"H",33901,108,"PIGGOTT","AR","CLAY"
"72455","POCAHONTAS, AR","G",3907,"G",28124,"G",119414,268,"POCAHONTAS","AR","RANDOLPH"
"72456","POLLARD, AR","H",51,"H",374,"H",1557,10,"POLLARD","AR","CLAY"
"72457","PORTIA, AR","J",76,"H",488,"H",2191,6,"PORTIA","AR","LAWRENCE"
"72458","POWHATAN, AR","J",2,"J",38,"J",164,3,"POWHATAN","AR","LAWRENCE"
"72459","RAVENDEN, AR","H",47,"H",298,"H",1225,15,"RAVENDEN","AR","LAWRENCE"
"72460","RAVENDEN SPRINGS, AR","H",27,"J",135,"J",678,9,"RAVENDEN SPRINGS","AR","RANDOLPH"
"72461","RECTOR, AR","G",302,"G",2124,"G",10401,42,"RECTOR","AR","CLAY"
"72466","SMITHVILLE, AR","J",14,"J",43,"H",174,5,"SMITHVILLE","AR","LAWRENCE"
"72467","STATE UNIVERSITY, AR","J",343,"J",1924,"J",7546,13,"STATE UNIVERSITY","AR","CRAIGHEAD"
"72469","STRAWBERRY, AR","J",51,"G",210,"G",948,9,"STRAWBERRY","AR","LAWRENCE"
"72470","SUCCESS, AR","G",3,"H",30,"J",157,3,"SUCCESS","AR","CLAY"
"72471","SWIFTON, AR","H",43,"G",225,"G",1003,12,"SWIFTON","AR","JACKSON"
"72472","TRUMANN, AR","G",1381,"G",12745,"G",61200,115,"TRUMANN","AR","POINSETT"
"72473","TUCKERMAN, AR","H",93,"H",643,"H",3075,25,"TUCKERMAN","AR","JACKSON"
"72475","WALDENBURG, AR","G",137,"G",1530,"G",5086,6,"WALDENBURG","AR","POINSETT"
"72476","WALNUT RIDGE, AR","H",2292,"G",16433,"G",68616,147,"WALNUT RIDGE","AR","LAWRENCE"
"72479","WEINER, AR","H",223,"G",2331,"G",9925,33,"WEINER","AR","POINSETT"
"72482","WILLIFORD, AR","G",13,"G",58,"G",290,5,"WILLIFORD","AR","SHARP"
"72501","BATESVILLE, AR","G",14556,"G",144662,"G",600863,660,"BATESVILLE","AR","INDEPENDENCE"
"72503","BATESVILLE, AR","H",182,"J",1927,"J",7846,16,"BATESVILLE","AR","INDEPENDENCE"
"72512","HORSESHOE BEND, AR","H",190,"G",1098,"G",4798,39,"HORSESHOE BEND","AR","IZARD"
"72513","ASH FLAT, AR","G",1164,"G",9568,"G",40265,86,"ASH FLAT","AR","SHARP"
"72517","BROCKWELL, AR","J",4,"J",26,"H",140,3,"BROCKWELL","AR","IZARD"
"72519","CALICO ROCK, AR","G",653,"G",3892,"G",16323,45,"CALICO ROCK","AR","IZARD"
"72521","CAVE CITY, AR","H",600,"H",3808,"H",17197,65,"CAVE CITY","AR","SHARP"
"72523","CONCORD, AR","G",15,"G",128,"H",613,5,"CONCORD","AR","CLEBURNE"
"72524","CORD, AR","J",71,"J",500,"J",2549,6,"CORD","AR","INDEPENDENCE"
"72525","CHEROKEE VILLAGE, AR","J",11,"G",46,"G",187,4,"CHEROKEE VILLAGE","AR","SHARP"
"72527","DESHA, AR","J",16,"J",103,"H",580,3,"DESHA","AR","INDEPENDENCE"
"72529","CHEROKEE VILLAGE, AR","G",224,"G",1837,"G",7236,40,"CHEROKEE VILLAGE","AR","SHARP"
"72530","DRASCO, AR","H",79,"G",338,"G",1691,23,"DRASCO","AR","CLEBURNE"
"72531","ELIZABETH, AR","G",7,"H",67,"H",254,6,"ELIZABETH","AR","FULTON"
"72532","EVENING SHADE, AR","H",73,"H",479,"H",2021,16,"EVENING SHADE","AR","SHARP"
"72533","FIFTY SIX, AR","J",13,"J",40,"J",158,3,"FIFTY SIX","AR","STONE"
"72534","FLORAL, AR","J",101,"J",866,"J",3693,12,"FLORAL","AR","INDEPENDENCE"
"72536","FRANKLIN, AR","H",25,"H",197,"H",879,7,"FRANKLIN","AR","IZARD"
"72537","GAMALIEL, AR","J",64,"J",663,"J",3614,9,"GAMALIEL","AR","BAXTER"
"72538","GEPP, AR","J",40,"J",234,"J",1417,4,"GEPP","AR","FULTON"
"72542","HARDY, AR","H",816,"H",4548,"H",19224,124,"HARDY","AR","SHARP"
"72543","HEBER SPRINGS, AR","G",4671,"G",35982,"G",156170,377,"HEBER SPRINGS","AR","CLEBURNE"
"72544","HENDERSON, AR","J",16,"J",55,"J",391,5,"HENDERSON","AR","BAXTER"
"72546","IDA, AR","J",5,"G",34,"H",124,3,"IDA","AR","CLEBURNE"
"72550","LOCUST GROVE, AR","J",11,"H",64,"H",268,4,"LOCUST GROVE","AR","INDEPENDENCE"
"72554","MAMMOTH SPRING, AR","G",160,"G",1134,"G",5046,33,"MAMMOTH SPRING","AR","FULTON"
"72556","MELBOURNE, AR","G",986,"G",7734,"G",29552,95,"MELBOURNE","AR","IZARD"
"72560","MOUNTAIN VIEW, AR","G",2010,"G",13683,"G",60333,211,"MOUNTAIN VIEW","AR","STONE"
"72561","MOUNT PLEASANT, AR","G",56,"H",412,"G",1151,8,"MOUNT PLEASANT","AR","IZARD"
"72562","NEWARK, AR","H",551,"H",8355,"J",41343,28,"NEWARK","AR","INDEPENDENCE"
"72564","OIL TROUGH, AR","J",19,"J",76,"J",421,6,"OIL TROUGH","AR","INDEPENDENCE"
"72565","OXFORD, AR","J",41,"H",320,"H",1623,5,"OXFORD","AR","IZARD"
"72566","PINEVILLE, AR","J",6,"G",31,"H",155,4,"PINEVILLE","AR","IZARD"
"72568","PLEASANT PLAINS, AR","J",94,"J",965,"J",5310,18,"PLEASANT PLAINS","AR","INDEPENDENCE"
"72569","POUGHKEEPSIE, AR","G",3,"G",12,"H",37,3,"POUGHKEEPSIE","AR","SHARP"
"72571","ROSIE, AR","J",4,"G",32,"G",151,3,"ROSIE","AR","INDEPENDENCE"
"72572","SAFFELL, AR","H",28,"H",221,"J",623,5,"SAFFELL","AR","LAWRENCE"
"72573","SAGE, AR","J",15,"H",88,"G",415,3,"SAGE","AR","IZARD"
"72576","SALEM, AR","G",953,"G",6890,"G",29294,89,"SALEM","AR","FULTON"
"72577","SIDNEY, AR","G",9,"H",32,"J",179,4,"SIDNEY","AR","SHARP"
"72579","SULPHUR ROCK, AR","G",58,"G",416,"G",1492,11,"SULPHUR ROCK","AR","INDEPENDENCE"
"72581","TUMBLING SHOALS, AR","H",59,"G",388,"G",1581,13,"TUMBLING SHOALS","AR","CLEBURNE"
"72583","VIOLA, AR","H",39,"G",213,"G",705,11,"VIOLA","AR","FULTON"
"72601","HARRISON, AR","G",11700,"G",112836,"G",468229,759,"HARRISON","AR","BOONE"
"72602","HARRISON, AR","H",185,"G",995,"G",3915,24,"HARRISON","AR","BOONE"
"72611","ALPENA, AR","J",83,"J",681,"H",2257,18,"ALPENA","AR","BOONE"
"72615","BERGMAN, AR","J",57,"J",591,"J",2490,6,"BERGMAN","AR","BOONE"
"72616","BERRYVILLE, AR","G",3838,"G",35265,"G",152801,236,"BERRYVILLE","AR","CARROLL"
"72617","BIG FLAT, AR","J",10,"G",54,"H",266,4,"BIG FLAT","AR","BAXTER"
"72619","BULL SHOALS, AR","H",196,"G",967,"H",4365,38,"BULL SHOALS","AR","MARION"
"72626","COTTER, AR","H",81,"H",476,"H",2106,18,"COTTER","AR","BAXTER"
"72628","DEER, AR","J",15,"H",71,"G",469,7,"DEER","AR","NEWTON"
"72629","DENNARD, AR","J",50,"J",434,"J",1945,6,"DENNARD","AR","VAN BUREN"
"72631","EUREKA SPRINGS, AR","G",259,"G",1508,"G",7214,75,"EUREKA SPRINGS","AR","CARROLL"
"72632","EUREKA SPRINGS, AR","G",1923,"G",10835,"G",46586,288,"EUREKA SPRINGS","AR","CARROLL"
"72633","EVERTON, AR","J",34,"H",286,"H",1181,10,"EVERTON","AR","BOONE"
"72634","FLIPPIN, AR","H",2001,"H",19281,"H",67050,75,"FLIPPIN","AR","MARION"
"72635","GASSVILLE, AR","G",476,"G",3040,"H",14190,59,"GASSVILLE","AR","BAXTER"
"72638","GREEN FOREST, AR","H",2157,"H",16511,"H",71469,77,"GREEN FOREST","AR","CARROLL"
"72640","HASTY, AR","J",22,"J",114,"J",520,3,"HASTY","AR","NEWTON"
"72641","JASPER, AR","G",435,"G",2725,"H",11515,39,"JASPER","AR","NEWTON"
"72642","LAKEVIEW, AR","J",165,"J",884,"J",4202,19,"LAKEVIEW","AR","BAXTER"
"72644","LEAD HILL, AR","H",165,"H",1126,"G",4797,25,"LEAD HILL","AR","BOONE"
"72645","LESLIE, AR","H",244,"H",1178,"H",4326,27,"LESLIE","AR","SEARCY"
"72648","MARBLE FALLS, AR","G",13,"G",63,"G",241,4,"MARBLE FALLS","AR","NEWTON"
"72650","MARSHALL, AR","G",793,"H",6952,"H",35696,73,"MARSHALL","AR","SEARCY"
"72651","MIDWAY, AR","H",643,"H",5175,"H",21664,38,"MIDWAY","AR","BAXTER"
"72653","MOUNTAIN HOME, AR","G",12373,"H",141581,"H",526905,868,"MOUNTAIN HOME","AR","BAXTER"
"72654","MOUNTAIN HOME, AR","H",273,"H",2062,"H",9459,20,"MOUNTAIN HOME","AR","BAXTER"
"72655","MOUNT JUDEA, AR","J",18,"J",82,"J",380,4,"MOUNT JUDEA","AR","NEWTON"
"72658","NORFORK, AR","G",97,"G",458,"H",2637,22,"NORFORK","AR","BAXTER"
"72660","OAK GROVE, AR","J",25,"J",227,"J",959,6,"OAK GROVE","AR","CARROLL"
"72661","OAKLAND, AR","J",9,"H",38,"G",191,7,"OAKLAND","AR","MARION"
"72662","OMAHA, AR","G",128,"H",688,"H",3460,17,"OMAHA","AR","BOONE"
"72663","ONIA, AR","J",6,"J",33,"J",211,4,"ONIA","AR","STONE"
"72666","PARTHENON, AR","J",15,"H",230,"H",1084,3,"PARTHENON","AR","NEWTON"
"72670","PONCA, AR","J",52,"H",344,"H",1644,4,"PONCA","AR","NEWTON"
"72672","PYATT, AR","H",24,"G",138,"G",502,4,"PYATT","AR","MARION"
"72675","SAINT JOE, AR","G",87,"H",323,"G",1818,13,"SAINT JOE","AR","SEARCY"
"72677","SUMMIT, AR","J",46,"J",223,"J",795,7,"SUMMIT","AR","MARION"
"72679","TILLY, AR","J",491,"J",4170,"J",15792,3,"TILLY","AR","POPE"
"72680","TIMBO, AR","J",15,"H",102,"H",375,5,"TIMBO","AR","STONE"
"72682","VALLEY SPRINGS, AR","J",39,"J",267,"J",1227,6,"VALLEY SPRINGS","AR","BOONE"
"72685","WESTERN GROVE, AR","H",67,"H",386,"H",1517,14,"WESTERN GROVE","AR","NEWTON"
"72686","WITTS SPRINGS, AR","G",4,"J",21,"H",90,3,"WITTS SPRINGS","AR","SEARCY"
"72687","YELLVILLE, AR","H",536,"G",3932,"G",18874,86,"YELLVILLE","AR","MARION"
"72701","FAYETTEVILLE, AR","G",14877,"G",138434,"G",556308,1173,"FAYETTEVILLE","AR","WASHINGTON"
